JOB_ID,TITLE,DESCRIPTION,DISPLAY DATE,LINK,CITY,COUNTRY
1118274,Human Resource Officer,We are offering exciting opportunity to a talented resource who can develop training content based on training and development needs of the ..,2020-12-30,https://www.rozee.pk/bankislami-pakistan-limited-human-resource-officer-karachi-jobs-1118274.php,Karachi,Pakistan
1118250,PHP Laravel Developer,We are looking for a PHP Laravel Developer with expert skills in n nIntermediate-level knowledge PHP Laravel framework. nFull-time office-ba..,2020-12-30,https://www.rozee.pk/phoenixcorp-php-laravel-developer-karachi-jobs-1118250.php,Karachi,Pakistan
1118244,Sales Representative,We are looking to hire sales person who is self-motivated and is eager to learn. Who is ady to work at night. nTimings will be from 5,2020-12-30,https://www.rozee.pk/rbeez-solutions-sales-representative-karachi-jobs-1118244.php,Karachi,Pakistan
1118218,Client Support Representative,,2020-12-30,https://www.rozee.pk/matech-co-client-support-representative-karachi-jobs-1118218.php,Karachi,Pakistan
1118200,Android Developer,,2020-12-30,https://www.rozee.pk/creatorz-soft-android-developer-karachi-jobs-1118200.php,Karachi,Pakistan
1118186,Academic Writer,,2020-12-30,https://www.rozee.pk/jw-academics-academic-writer-islamabad-karachi-lahore-rawalpindi-jobs-1118186.php,Multiple Cities,Pakistan
1118232,Business Development Manager,We are looking for an ambitious and energetic Business Development Manager to help us expand our clientele for our Canadian based startup. T..,2020-12-30,https://www.rozee.pk/xerviceus-business-development-manager-islamabad-karachi-lahore-jobs-1118232.php,Multiple Cities,Pakistan
1118185,International Business Executive,We are looking for Experinced profiles of International Business ExecutiveCandidates with experience are encouraged to apply.,2020-12-30,https://www.rozee.pk/dipdag-pvt-ltd-international-business-executive-karachi-jobs-1118185.php,Karachi,Pakistan
1118202,Laravel Developer,We are Looking for a Well Experienced Laravel Developer candidate should have minimum 5 years relevant experience.The selected candidate has..,2020-12-30,https://www.rozee.pk/your-cloud-solutions-laravel-developer-islamabad-faisalabad-gujranwala-karachi-lahore-rawalpindi-jobs-1118202.php,Multiple Cities,Pakistan
1118233,Senior Python \/ Odoo Developer,Looking for a Senior Python Developer to build functional and efficient server-side applications. Senior Python Developer responsibilities i..,2020-12-30,https://www.rozee.pk/totalsoft-senior-python-odoo-developer-karachi-lahore-jobs-1118233.php,Multiple Cities,Pakistan
1117785,Software Developer,,2020-12-29,https://www.rozee.pk/nedo-corporation-software-developer-karachi-jobs-1117785.php,Karachi,Pakistan
1118188,Assistant Sales Officer \/ Sales Officer,Key Responsibilities,2020-12-29,https://www.rozee.pk/berger-paints-pakistan-limited-assistant-sales-officer-sales-officer-gujranwala-hyderabad-karachi-sukkur-gujrat-jobs-1118188.php,Multiple Cities,Pakistan
1118161,Assistant Manager \/ Machine Incharge,RESPONSIBILITIES,2020-12-29,https://www.rozee.pk/tecno-auto-glass-ltd-assistant-manager-machine-incharge-karachi-jobs-1118161.php,Karachi,Pakistan
1118166,Business Development Officer,Be able to promote business dealings with international clients.Development of business in international market.Having good command on Engli..,2020-12-29,https://www.rozee.pk/times-trading-business-development-officer-karachi-jobs-1118166.php,Karachi,Pakistan
1118148,Android Developer - Islamic Apps,Looking for Android Developers with at-least 2 year experience having a passion for designing Islamic mobile apps for Muslim Ummah.Must have..,2020-12-29,https://www.rozee.pk/pakistan-data-management-services-android-developer-islamic-apps-karachi-jobs-1118148.php,Karachi,Pakistan
1118149,Creative Content Writer \/  Blogger,,2020-12-29,https://www.rozee.pk/hebe-inc-creative-content-writer-blogger-karachi-jobs-1118149.php,Karachi,Pakistan
1118142,Manager Accounts,,2020-12-29,https://www.rozee.pk/manager-accounts-karachi-jobs-1118142.php,Karachi,Pakistan
1118139,SEO \/ PPC \/ SMM Specialist,We are looking for an individual who is good in SEO link building and basic English content writing and has the ability to handle it.Candida..,2020-12-29,https://www.rozee.pk/hebe-inc-seo-ppc-smm-specialist-karachi-jobs-1118139.php,Karachi,Pakistan
1118104,Sales Engineer,We are looking for the services of the Sales EngineerExperienced candidates are encouraged to apply,2020-12-29,https://www.rozee.pk/ultimate-buildmart-sales-engineer-karachi-jobs-1118104.php,Karachi,Pakistan
1118084,Sales Executive,,2020-12-29,https://www.rozee.pk/new-era-industries-smc-pvt-ltd-sales-executive-karachi-jobs-1118084.php,Karachi,Pakistan
1118102,Sr.Android Developer,We are looking for an Android Developer who possesses a passion for pushing mobile technologies to the limits and will work with our team of..,2020-12-29,https://www.rozee.pk/invision-solutions-srandroid-developer-karachi-jobs-1118102.php,Karachi,Pakistan
1118101,Social Media Marketing,The Social Media Marketing Executive will be responsible for strengthening the online presence of the company and its clients pages.He/She s..,2020-12-29,https://www.rozee.pk/ultimate-buildmart-social-media-marketing-karachi-jobs-1118101.php,Karachi,Pakistan
1118096,Senior Graphics Designer,We are looking for Intern Designer to produce and oversee digital and print creative solutions to address our marketing needs.To be successf..,2020-12-29,https://www.rozee.pk/ultimate-buildmart-senior-graphics-designer-karachi-jobs-1118096.php,Karachi,Pakistan
1118090,Graphic Designer -  Intern,We are looking for Intern Designer to produce and oversee digital and print creative solutions to address our marketing needs.To be successf..,2020-12-29,https://www.rozee.pk/ultimate-buildmart-graphic-designer-intern-karachi-jobs-1118090.php,Karachi,Pakistan
1118072,Business Development Officer - Islamic Banking,,2020-12-29,https://www.rozee.pk/bank-al-habib-limited-business-development-officer-islamic-banking-all-cities-jobs-1118072.php,All Cities,Pakistan
1118060,Graphic Designer,We are looking for the services of the Graphic DesignerExperienced candidates are encouraged to apply,2020-12-29,https://www.rozee.pk/js-corporation-graphic-designer-karachi-jobs-1118060.php,Karachi,Pakistan
1118058,Brand Manager,We are looking for the services of the Brand ManagerExperienced candidates are encouraged to apply,2020-12-29,https://www.rozee.pk/js-corporation-brand-manager-karachi-jobs-1118058.php,Karachi,Pakistan
1118039,Manager HR \/ Talent,Position,2020-12-29,https://www.rozee.pk/bankislami-pakistan-limited-manager-hr-talent-karachi-jobs-1118039.php,Karachi,Pakistan
1118032,Junior Laravel Developer,,2020-12-29,https://www.rozee.pk/square-house-junior-laravel-developer-karachi-jobs-1118032.php,Karachi,Pakistan
1115316,Assistant Manager Marketing,Assistant Manager Marketing is responsible for business development of the whole region. To achieve this objective he/she plans effective ma..,2020-12-29,https://www.rozee.pk/askari-guards-assistant-manager-marketing-karachi-jobs-1115316.php,Karachi,Pakistan
1118042,Senior Software Developer,The Division,2020-12-29,https://www.rozee.pk/contour-software-senior-software-developer-jobs-1118042.php,Karachi,Pakistan
1117562,International Sales Agent,,2020-12-29,https://www.rozee.pk/logicose-international-sales-agent-karachi-jobs-1117562.php,Karachi,Pakistan
1117878,Senior .Net Developer,Logicose is looking to hire a suitable candidate for the position of .Net Software Developer.  nTechnical skills required for this position ..,2020-12-29,https://www.rozee.pk/logicose-senior-net-developer-karachi-jobs-1117878.php,Karachi,Pakistan
1117693,Lead Generation Intern,,2020-12-29,https://www.rozee.pk/logicose-lead-generation-intern-karachi-jobs-1117693.php,Karachi,Pakistan
1118020,Relationship Executive,Job DescriptionRelationship management with all major and potential travel agents in designated regions.Gathering market intelligence and re..,2020-12-29,https://www.rozee.pk/gerrys-visa-relationship-executive-karachi-jobs-1118020.php,Karachi,Pakistan
1118016,Assistant Manager (International Transmission),,2020-12-29,https://www.rozee.pk/ptcl-assistant-manager-international-transmission-jobs-1118016.php,Karachi,Pakistan
1117997,Sr. PHP \/ Laravel Developer,,2020-12-29,https://www.rozee.pk/right-solution-sr-php-laravel-developer-karachi-jobs-1117997.php,Karachi,Pakistan
1118012,Sr. Oracle Developer,Responsibilities,2020-12-29,https://www.rozee.pk/hbr-textiles-sr-oracle-developer-karachi-jobs-1118012.php,Karachi,Pakistan
1118008,iPhone Developer,We are looking for an experienced iPhone developer.The developer should be adept at coding and testing applications.He should be able to des..,2020-12-29,https://www.rozee.pk/core-technologies-iphone-developer-karachi-jobs-1118008.php,Karachi,Pakistan
1118006,Senior Backend Developer - PHP,,2020-12-29,https://www.rozee.pk/core-technologies-senior-backend-developer-php-karachi-jobs-1118006.php,Karachi,Pakistan
1118004,Senior Android Developer,Core Technologies was established in 2001 to provide software development services to international clients.ResponsibilitiesDevelopment of A..,2020-12-29,https://www.rozee.pk/core-technologies-senior-android-developer-karachi-jobs-1118004.php,Karachi,Pakistan
1117996,Associate Software Engineer,We are looking for the services of Associate Software EngineerFresh candidates are encouraged to apply.,2020-12-29,https://www.rozee.pk/far-eastern-impex-pvt-ltd-associate-software-engineer-karachi-jobs-1117996.php,Karachi,Pakistan
1117999,IT Systems Administrator,,2020-12-29,https://www.rozee.pk/pk-internatinal-foods-pvt-ltd-it-systems-administrator-karachi-jobs-1117999.php,Karachi,Pakistan
1117775,Facebook Ads Expert,,2020-12-29,https://www.rozee.pk/samad-technologies-facebook-ads-expert-islamabad-karachi-lahore-rawalpindi-jobs-1117775.php,Multiple Cities,Pakistan
1117988,Desktop Application Developer,We are looking for the services of Desktop Application DeveloperExperienced candidates are encouraged to apply.,2020-12-29,https://www.rozee.pk/arcobia-desktop-application-developer-islamabad-gujranwala-karachi-lahore-quetta-jobs-1117988.php,Multiple Cities,Pakistan
1117993,Senior Technician - Facilities Management,,2020-12-29,https://www.rozee.pk/dhl-express-pakistan-pvt-ltd-senior-technician-facilities-management-karachi-jobs-1117993.php,Karachi,Pakistan
1117964,Assistant Manager Finance,He will be responsible to manage the cash flow and supervise over the financial transactions within and outside the company.Propose an annua..,2020-12-29,https://www.rozee.pk/marwat-group-assistant-manager-finance-karachi-jobs-1117964.php,Karachi,Pakistan
1117989,Assistant Accounts Officer,We are looking for the services of Assistant Accounts OfficerExperienced candidates are encouraged to apply.,2020-12-29,https://www.rozee.pk/js-corporation-assistant-accounts-officer-karachi-jobs-1117989.php,Karachi,Pakistan
1117969,HR Coordinator,Fulcrum Pvt.Ltd is looking u201cHR Coordinatoru201d for one of its Client.Position,2020-12-29,https://www.rozee.pk/fulcrum-pvt-ltd-hr-coordinator-karachi-jobs-1117969.php,Karachi,Pakistan
1117983,Wordpress Developer,,2020-12-29,https://www.rozee.pk/inertiasoft-wordpress-developer-karachi-jobs-1117983.php,Karachi,Pakistan
1117978,Sales Intern,We are looking to hire Sales person based in Karachi.Interested candidates with relevant skill set are welcome to apply now.Urdu/English spe..,2020-12-29,https://www.rozee.pk/batavia-associates-sales-intern-karachi-jobs-1117978.php,Karachi,Pakistan
1117961,Business Development Executive,We are looking for Business Development Executive having;2-3 years of relevant experienceExcellent written and verbal communication skills i..,2020-12-29,https://www.rozee.pk/job-solutions-pvt-ltd-business-development-executive-karachi-jobs-1117961.php,Karachi,Pakistan
1117960,Finance Manager,Duties and Area of responsibility,2020-12-29,https://www.rozee.pk/marwat-group-finance-manager-karachi-jobs-1117960.php,Karachi,Pakistan
1117953,Receptionist,We are looking for a Receptionist having;2-3 years of relevant experience of front desk operationsShould have strong communications skillsMu..,2020-12-29,https://www.rozee.pk/job-solutions-pvt-ltd-receptionist-karachi-jobs-1117953.php,Karachi,Pakistan
1117436,Retail Sales Executive,,2020-12-29,https://www.rozee.pk/venus-pakistan-pvt-ltd-retail-sales-executive-karachi-jobs-1117436.php,Karachi,Pakistan
1117435,Key Account Manager (Corporate Business Sales),,2020-12-29,https://www.rozee.pk/venus-pakistan-pvt-ltd-key-account-manager-corporate-business-sales-karachi-jobs-1117435.php,Karachi,Pakistan
1117434,Food Service Executive,,2020-12-29,https://www.rozee.pk/venus-pakistan-pvt-ltd-food-service-executive-karachi-jobs-1117434.php,Karachi,Pakistan
1117937,Assistant Regional Operations Manager,Attend daily morning meeting at distribution as per itinerary & share minutes with PM on a weekly basisVisit markets on daily basis to check..,2020-12-29,https://www.rozee.pk/resource-linked-assistant-regional-operations-manager-karachi-jobs-1117937.php,Karachi,Pakistan
1117873,Stock Market Trainer,We are actively on the lookout for insightful and savvy stock market trainers.We seek trainers who are well versed with Pakistan Stock Excha..,2020-12-29,https://www.rozee.pk/equity-desk-trading-stock-market-trainer-karachi-jobs-1117873.php,Karachi,Pakistan
1117838,Sales \/ Marketing Executive,We are looking for Sales and Marketing Executives for our software house.Candidates with good communication and sales skills professionals a..,2020-12-29,https://www.rozee.pk/ir-international-sales-marketing-executive-karachi-jobs-1117838.php,Karachi,Pakistan
1117932,Salesforce Developer,We are looking for the services of Salesforce DeveloperFresh candidates are encouraged to apply.,2020-12-29,https://www.rozee.pk/force-vista-salesforce-developer-karachi-jobs-1117932.php,Karachi,Pakistan
1117835,Fashion Designer,We are looking for the services of Fashion DesignerFresh candidates are encouraged to apply.,2020-12-29,https://www.rozee.pk/magic-mayo-london-fashion-designer-islamabad-faisalabad-karachi-lahore-multan-jobs-1117835.php,Multiple Cities,Pakistan
1117812,Office Assistant \/ Receptionist,Female receptionist required in an academy office namely ahmed tutorsTimings will be 12-8pmDuties will beExcel listingPublic dealingCalling ..,2020-12-29,https://www.rozee.pk/ahmed-tutor-office-assistant-receptionist-karachi-jobs-1117812.php,Karachi,Pakistan
